arch,archx,pnr,percent_error,archx_norm,syn_norm
4,0.00323456,0.0032345599999999996,1.340772373968026e-14,1.0000000000000002,1.0
8,0.0093632,0.009373042,-0.10500326361494476,2.8947368421052637,2.897779605263158
16,0.027017087999999998,0.026942608,0.27643945975830664,8.352631578947369,8.329605263157896
32,0.082796224,0.081668384,1.3809995309812975,25.597368421052636,25.248684210526317
