arch,archx,pnr,percent_error,archx_norm,syn_norm
4,0.0028783135999999997,0.0030666409999999997,-6.141162268423334,0.9385883773157666,1.0
8,0.0087026808,0.0093452559,-6.875949753286058,2.8378544472600478,3.047391559690228
16,0.040971756,0.037655435575,8.807016502025943,13.36046703869152,12.279049153454872
32,0.19624468960000002,0.19343029529999997,1.4549914715453836,63.99336916189409,63.0756242090287
