arch,archx,pnr,percent_error,archx_norm,syn_norm
4x4,16.4428758144,13.984102656000001,17.582630926590355,1.1758263092659036,1.0
8x8,124.99547074559999,115.49053076480001,8.230060003929736,8.938397680595514,8.258701584634592
16x16,973.7736228864,947.2939807232,2.795292982119913,69.63433027063728,67.74077708280805
32x32,7685.4284107776,8675.289765068801,-11.410124400419384,549.5832374685908,620.3679977525475
