technology_nm,array_dim,chiplet_size,workload,batch_size,flops,execution_time_s,energy_j,power_w,cycle_count,throughput
7,64x128,16x16,llama_3_8b,128,4002331.444117504,48064.34144256001,2.7290802308500117,5.70592512e-06,4806434144256.0,83.27028570443534
7,32x32,16x16,llama_3_8b,128,8004662.888235008,132777.63207168,5.614453144816094,8.1009472e-07,13277763207168.0,60.28623016799765
7,64x64,16x16,llama_3_8b,128,8004662.888235008,67197.41558784005,5.036497665798756,2.85296256e-06,6719741558784.004,119.12158850471506
7,64x64,32x32,llama_3_8b,128,8004662.888235008,67197.41558784005,5.883719425811725,3.22793088e-06,6719741558784.004,119.12158850471506
7,32x32,32x32,llama_3_8b,128,8004662.888235008,132777.63207168,7.010154851214912,9.9757888e-07,13277763207168.0,60.28623016799765
7,64x64,64x64,llama_3_8b,128,8004662.888235008,67197.41558784005,7.578162945837664,3.97786752e-06,6719741558784.004,119.12158850471506
7,64x128,64x64,llama_3_8b,128,4002331.444117504,48064.34144256001,4.632407064721367,7.95573504e-06,4806434144256.0,83.27028570443534
7,64x128,32x32,llama_3_8b,128,4002331.444117504,48064.34144256001,3.36352250880713,6.45586176e-06,4806434144256.0,83.27028570443534
7,64x256,32x32,llama_3_8b,128,2001165.722058752,43108.92158976,2.032967442316772,1.291172352e-05,4310892158976.0005,46.42115015315309
7,64x256,64x64,llama_3_8b,128,2001165.722058752,43108.92158976001,3.0186159081870976,1.591147008e-05,4310892158976.0005,46.421150153153086
7,64x512,64x64,llama_3_8b,128,1000582.861029376,41978.05510656,2.2487526434629603,3.182294016e-05,4197805510656.0005,23.835855627170606
7,64x512,32x32,llama_3_8b,128,1000582.861029376,41978.05510656,1.3862060658430917,2.582344704e-05,4197805510656.0005,23.835855627170606
7,128x128,32x32,llama_3_8b,128,8004662.888235008,48064.34144256001,5.443422695384278,1.138695424e-05,4806434144256.0,166.54057140887068
7,128x128,64x64,llama_3_8b,128,8004662.888235008,48064.34144256001,6.712307251298515,1.288682752e-05,4806434144256.0,166.54057140887068
7,128x256,64x64,llama_3_8b,128,4002331.444117504,43108.92158976,4.058566001475672,2.577365504e-05,4310892158976.0005,92.84230030630619
7,128x256,32x32,llama_3_8b,128,4002331.444117504,43108.92158976,3.072917535605346,2.277390848e-05,4310892158976.0005,92.84230030630619
7,128x512,32x32,llama_3_8b,128,2001165.722058752,41978.05510656,1.9061811124873789,4.554781696e-05,4197805510656.0005,47.67171125434121
7,128x512,64x64,llama_3_8b,128,2001165.722058752,41978.05510656,2.7687276901072475,5.154731008e-05,4197805510656.0005,47.67171125434121
7,256x256,64x64,llama_3_8b,128,8004662.888235008,43108.92158976,6.138466188052819,4.549802495999999e-05,4310892158976.0005,185.68460061261237
7,256x256,32x32,llama_3_8b,128,8004662.888235008,43108.92158976,5.152817722182494,4.24982784e-05,4310892158976.0005,185.68460061261237
7,256x512,32x32,llama_3_8b,128,4002331.444117504,41978.05510656,2.946131205775953,8.49965568e-05,4197805510656.0005,95.34342250868242
7,512x512,32x32,llama_3_8b,128,8004662.888235008,41978.05510656,5.026031392353102,0.00016389403648,4197805510656.0005,190.68684501736485
7,512x512,64x64,llama_3_8b,128,8004662.888235008,41978.05510656,5.888577969972969,0.0001698935296,4197805510656.0005,190.68684501736485
7,256x512,64x64,llama_3_8b,128,4002331.444117504,41978.05510656,3.808677783395821,9.099604991999999e-05,4197805510656.0005,95.34342250868242
16,256x512,64x64,llama_3_8b,128,4002331.444117504,41978.05510656,6.528333759318044,0.0060894521856,4197805510656.0005,95.34342250868242
16,512x512,64x64,llama_3_8b,128,8004662.888235008,41978.05510656,8.865371133835694,0.01080349729792,4197805510656.0005,190.68684501736485
16,512x512,32x32,llama_3_8b,128,8004662.888235008,41978.05510656,6.77178042981046,0.01011941549056,4197805510656.0005,190.68684501736485
16,256x512,32x32,llama_3_8b,128,4002331.444117504,41978.05510656,4.434743055292811,0.00540537037824,4197805510656.0005,95.34342250868242
16,256x256,32x32,llama_3_8b,128,8004662.888235008,43108.92158975999,7.0746908288322885,0.00270268518912,4310892158976.0005,185.6846006126124
16,256x256,64x64,llama_3_8b,128,8004662.888235008,43108.92158976,9.46707695512942,0.0030447260928,4310892158976.0005,185.68460061261237
16,128x512,64x64,llama_3_8b,128,2001165.722058752,41978.05510656,5.359815072059219,0.00373242962944,4197805510656.0005,47.67171125434121
16,128x512,32x32,llama_3_8b,128,2001165.722058752,41978.05510656,3.266224368033987,0.00304834782208,4197805510656.0005,47.67171125434121
16,128x256,32x32,llama_3_8b,128,4002331.444117504,43108.92158975999,4.73765345431464,0.00152417391104,4310892158976.0005,92.8423003063062
16,128x256,64x64,llama_3_8b,128,4002331.444117504,43108.92158976001,7.13003958061177,0.00186621481472,4310892158976.0005,92.84230030630617
16,128x128,64x64,llama_3_8b,128,8004662.888235008,48064.34144256001,10.85025977621046,0.00093310740736,4806434144256.0,166.54057140887068
16,128x128,32x32,llama_3_8b,128,8004662.888235008,48064.34144256001,7.77039721612274,0.00076208695552,4806434144256.0,166.54057140887068
16,64x512,32x32,llama_3_8b,128,1000582.861029376,41978.05510656,2.6819650244045747,0.001869836544,4197805510656.0005,23.835855627170606
16,64x512,64x64,llama_3_8b,128,1000582.861029376,41978.05510656,4.775555728429808,0.00255391835136,4197805510656.0005,23.835855627170606
16,64x256,64x64,llama_3_8b,128,2001165.722058752,43108.92158976,5.961520893352947,0.00127695917568,4310892158976.0005,46.42115015315309
16,64x256,32x32,llama_3_8b,128,2001165.722058752,43108.92158976,3.569134767055816,0.000934918272,4310892158976.0005,46.42115015315309
16,64x128,32x32,llama_3_8b,128,4002331.444117504,48064.34144256001,5.433359841605091,0.000467459136,4806434144256.0,83.27028570443534
16,64x128,64x64,llama_3_8b,128,4002331.444117504,48064.34144256001,8.513222401692813,0.00063847958784,4806434144256.0,83.27028570443534
16,64x64,64x64,llama_3_8b,128,8004662.888235008,67197.41558784005,12.932570535548765,0.00031923979392,6719741558784.004,119.12158850471506
16,64x64,32x32,llama_3_8b,128,8004662.888235008,67197.41558784005,8.819782549291752,0.000233729568,6719741558784.004,119.12158850471506
16,64x64,16x16,llama_3_8b,128,8004662.888235008,67197.41558784005,6.763388556163244,0.00019097445504,6719741558784.004,119.12158850471506
16,64x128,16x16,llama_3_8b,128,4002331.444117504,48064.34144256001,3.8934285615612296,0.00038194891008,4806434144256.0,83.27028570443534
16,64x256,16x16,llama_3_8b,128,2001165.722058752,43108.92158976,2.37294170390725,0.00076389782016,4310892158976.0005,46.42115015315309
16,64x512,16x16,llama_3_8b,128,1000582.861029376,41978.05510656,1.6351696723919584,0.00152779564032,4197805510656.0005,23.835855627170606
16,128x128,16x16,llama_3_8b,128,8004662.888235008,48064.34144256001,6.230465936078878,0.0006765767295999999,4806434144256.0,166.54057140887068
16,128x256,16x16,llama_3_8b,128,4002331.444117504,43108.92158975999,3.541460391166075,0.0013531534591999998,4310892158976.0005,92.8423003063062
16,128x512,16x16,llama_3_8b,128,2001165.722058752,41978.05510656,2.2194290160213708,0.0027063069183999996,4197805510656.0005,47.67171125434121
16,256x256,16x16,llama_3_8b,128,8004662.888235008,43108.92158975999,5.878497765683724,0.00253166473728,4310892158976.0005,185.6846006126124
16,256x512,16x16,llama_3_8b,128,4002331.444117504,41978.05510656,3.3879477032801955,0.00506332947456,4197805510656.0005,95.34342250868242
16,512x512,16x16,llama_3_8b,128,8004662.888235008,41978.05510656,5.724985077797844,0.00977737458688,4197805510656.0005,190.68684501736485
16,512x512,16x16,llama_3_8b,64,4002331.444117504,11865.84383488,2.8924503848539604,0.00977737458688,1186584383488.0,337.29850989211
16,256x512,16x16,llama_3_8b,64,2001165.722058752,11865.84383488,1.7239316975951358,0.00506332947456,1186584383488.0,168.649254946055
16,256x256,16x16,llama_3_8b,64,4002331.444117504,13635.215114240002,2.954227806823783,0.00253166473728,1363521511423.9998,293.5290283713713
16,128x512,16x16,llama_3_8b,64,1000582.861029376,11865.84383488,1.1396723539657234,0.0027063069183999996,1186584383488.0,84.3246274730275
16,128x256,16x16,llama_3_8b,64,2001165.722058752,13635.215114240002,1.7857091195649586,0.0013531534591999998,1363521511423.9998,146.76451418568564
16,64x256,16x16,llama_3_8b,64,1000582.861029376,13635.215114240002,1.2014497759355465,0.00076389782016,1363521511423.9998,73.38225709284282
16,64x512,16x16,llama_3_8b,64,500291.430514688,11865.84383488,0.8475426821510175,0.00152779564032,1186584383488.0,42.16231373651375
16,64x512,16x16,llama_3_8b,32,250141.487398912,3971.0944870399985,0.4537259430713067,0.00152779564032,397109448703.99976,62.990565501594034
16,64x256,16x16,llama_3_8b,32,500291.430514688,5434.858618879999,0.5668196869432788,0.00076389782016,543485861887.99976,92.05233578234032
16,128x256,16x16,llama_3_8b,32,1000582.861029376,5434.858618879999,0.8589493587579848,0.0013531534591999998,543485861887.99976,184.10467156468064
16,128x512,16x16,llama_3_8b,32,500282.974797824,3971.0944870399985,0.599788310251792,0.0027063069183999996,397109448703.99976,125.98113100318807
16,256x512,16x16,llama_3_8b,32,1000565.949595648,3971.0944870399985,0.8919130446127626,0.00506332947456,397109448703.99976,251.96226200637614
16,512x512,16x16,llama_3_8b,32,2001131.899191296,3971.0944870399985,1.4761625133347036,0.00977737458688,397109448703.99976,503.9245240127523
16,256x256,16x16,llama_3_8b,32,2001165.722058752,5434.858618879998,1.443208702387397,0.00253166473728,543485861887.99976,368.20934312936134
16,256x256,32x32,llama_3_8b,32,2001165.722058752,5434.858618879999,1.7158412291410046,0.00270268518912,543485861887.99976,368.2093431293613
16,256x256,64x64,llama_3_8b,32,2001165.722058752,5434.858618879999,2.2611062826482202,0.0030447260928,543485861887.99976,368.2093431293613
16,256x512,64x64,llama_3_8b,32,1000565.949595648,3971.0944870399985,1.8118175918849935,0.0060894521856,397109448703.99976,251.96226200637614
16,256x512,32x32,llama_3_8b,32,1000565.949595648,3971.0944870399985,1.1985478937035063,0.00540537037824,397109448703.99976,251.96226200637614
16,512x512,32x32,llama_3_8b,32,2001131.899191296,3971.0944870399985,1.7827973624254474,0.01011941549056,397109448703.99976,503.9245240127523
16,512x512,64x64,llama_3_8b,32,2001131.899191296,3971.0944870399985,2.3960670606069345,0.01080349729792,397109448703.99976,503.9245240127523
16,128x512,64x64,llama_3_8b,32,500282.974797824,3971.0944870399985,1.5196928575240227,0.00373242962944,397109448703.99976,125.98113100318807
16,128x512,32x32,llama_3_8b,32,500282.974797824,3971.094487039998,0.9064231593425355,0.00304834782208,397109448703.99976,125.98113100318808
16,128x256,32x32,llama_3_8b,32,1000582.861029376,5434.858618879998,1.1315818855115924,0.00152417391104,543485861887.99976,184.10467156468067
16,128x256,64x64,llama_3_8b,32,1000582.861029376,5434.858618879999,1.6768469390188077,0.00186621481472,543485861887.99976,184.10467156468064
16,64x256,64x64,llama_3_8b,32,500291.430514688,5434.858618879998,1.3847172672041015,0.00127695917568,543485861887.99976,92.05233578234034
16,64x256,32x32,llama_3_8b,32,500291.430514688,5434.858618879999,0.8394522136968863,0.000934918272,543485861887.99976,92.05233578234032
16,64x512,32x32,llama_3_8b,32,250141.487398912,3971.0944870399985,0.7603607921620502,0.001869836544,397109448703.99976,62.990565501594034
16,64x512,64x64,llama_3_8b,32,250141.487398912,3971.0944870399985,1.3736304903435375,0.00255391835136,397109448703.99976,62.990565501594034
16,64x512,64x64,llama_3_8b,64,500291.430514688,11865.84383488,2.5076092480350565,0.00255391835136,1186584383488.0,42.16231373651375
16,64x512,32x32,llama_3_8b,64,500291.430514688,11865.84383488,1.4008982041123639,0.001869836544,1186584383488.0,42.16231373651375
16,64x256,32x32,llama_3_8b,64,1000582.861029376,13635.215114240002,1.8145252314917502,0.000934918272,1363521511423.9998,73.38225709284282
16,64x256,64x64,llama_3_8b,64,1000582.861029376,13635.215114240002,3.040676142604158,0.00127695917568,1363521511423.9998,73.38225709284282
16,128x256,64x64,llama_3_8b,64,2001165.722058752,13635.21511424,3.6249354862335705,0.00186621481472,1363521511423.9998,146.76451418568567
16,128x256,32x32,llama_3_8b,64,2001165.722058752,13635.215114240002,2.3987845751211623,0.00152417391104,1363521511423.9998,146.76451418568564
16,128x512,32x32,llama_3_8b,64,1000582.861029376,11865.84383488,1.69302787592707,0.00304834782208,1186584383488.0,84.3246274730275
16,128x512,64x64,llama_3_8b,64,1000582.861029376,11865.84383488,2.799738919849763,0.00373242962944,1186584383488.0,84.3246274730275
16,256x512,64x64,llama_3_8b,64,2001165.722058752,11865.84383488,3.3839982634791745,0.0060894521856,1186584383488.0,168.649254946055
16,256x512,32x32,llama_3_8b,64,2001165.722058752,11865.84383488,2.277287219556482,0.00540537037824,1186584383488.0,168.649254946055
16,512x512,32x32,llama_3_8b,64,4002331.444117504,11865.84383488,3.445805906815307,0.01011941549056,1186584383488.0,337.29850989211
16,512x512,64x64,llama_3_8b,64,4002331.444117504,11865.84383488,4.552516950737999,0.01080349729792,1186584383488.0,337.29850989211
16,256x256,64x64,llama_3_8b,64,4002331.444117504,13635.21511424,4.793454173492395,0.0030447260928,1363521511423.9998,293.52902837137134
16,256x256,32x32,llama_3_8b,64,4002331.444117504,13635.215114240002,3.567303262379987,0.00270268518912,1363521511423.9998,293.5290283713713
16,128x128,32x32,llama_3_8b,64,4002331.444117504,17271.249797120003,3.7014876148570783,0.00076208695552,1727124979711.9998,231.73374776762807
16,128x128,64x64,llama_3_8b,64,4002331.444117504,17271.249797120003,5.057707901696648,0.00093310740736,1727124979711.9998,231.73374776762807
16,64x128,64x64,llama_3_8b,64,2001165.722058752,17271.249797120003,3.8891892144378235,0.00063847958784,1727124979711.9998,115.86687388381404
16,64x128,32x32,llama_3_8b,64,2001165.722058752,17271.249797120003,2.5329689275982537,0.000467459136,1727124979711.9998,115.86687388381404
16,64x128,32x32,llama_3_8b,32,1000582.861029376,8369.587978239999,1.2324427057998149,0.000467459136,836958797823.9998,119.54983490594526
16,64x128,64x64,llama_3_8b,32,1000582.861029376,8369.587978239999,1.8765110912202878,0.00063847958784,836958797823.9998,119.54983490594526
16,128x128,64x64,llama_3_8b,32,2001165.722058752,8369.587978239999,2.4607704348497,0.00093310740736,836958797823.9998,239.09966981189052
16,128x128,32x32,llama_3_8b,32,2001165.722058752,8369.587978239999,1.8167020494292274,0.00076208695552,836958797823.9998,239.09966981189052
16,128x128,16x16,llama_3_8b,32,2001165.722058752,8369.587978239999,1.4946678567189908,0.0006765767295999999,836958797823.9998,239.09966981189052
16,64x128,16x16,llama_3_8b,32,1000582.861029376,8369.587978239999,0.9104085130895786,0.00038194891008,836958797823.9998,119.54983490594526
16,64x128,16x16,llama_3_8b,64,2001165.722058752,17271.249797120003,1.8548587841784692,0.00038194891008,1727124979711.9998,115.86687388381404
16,128x128,16x16,llama_3_8b,64,4002331.444117504,17271.249797120003,3.0233774714372936,0.0006765767295999999,1727124979711.9998,231.73374776762807
16,64x64,16x16,llama_3_8b,64,4002331.444117504,24619.702353919994,3.3308247159934434,0.00019097445504,2461970235391.999,162.566199484546
16,64x64,16x16,llama_3_8b,32,2001165.722058752,14506.46339584,1.6545704926455822,0.00019097445504,1450646339584.0,137.9499377244921
16,64x64,32x32,llama_3_8b,32,2001165.722058752,14506.463395840003,2.13239234453248,0.000233729568,1450646339584.0,137.94993772449206
16,64x64,64x64,llama_3_8b,32,2001165.722058752,14506.463395840003,3.0880360483062765,0.00031923979392,1450646339584.0,137.94993772449206
16,64x64,64x64,llama_3_8b,64,4002331.444117504,24619.702353919994,6.262807019421669,0.00031923979392,2461970235391.999,162.566199484546
16,64x64,32x32,llama_3_8b,64,4002331.444117504,24619.702353919994,4.308152150469518,0.000233729568,2461970235391.999,162.566199484546
16,32x32,32x32,llama_3_8b,64,4002331.444117504,58326.71100928,5.697589253906512,8.003630656e-05,5832671100928.0,68.61918621608406
16,32x32,32x32,llama_3_8b,128,8004662.888235008,132777.63207168,11.515265862798188,8.003630656e-05,13277763207168.0,60.28623016799765
16,32x32,32x32,llama_3_8b,32,2001165.722058752,29163.324047359998,2.8160851400079756,8.003630656e-05,2916332404736.0,68.61926023278225
16,32x32,16x16,llama_3_8b,32,2001165.722058752,29163.32404736,2.00053186713326,5.865875008e-05,2916332404736.0,68.61926023278224
16,32x32,16x16,llama_3_8b,64,4002331.444117504,58326.71100928001,4.0337732212118,5.865875008e-05,5832671100928.0,68.61918621608405
16,32x32,16x16,llama_3_8b,128,8004662.888235008,132777.63207168,8.127590119916183,5.865875008e-05,13277763207168.0,60.28623016799765
