arch,archx,pnr,percent_error,archx_norm,syn_norm
4,0.0043921920000000005,0.0032345599999999996,35.78947368421056,1.3578947368421055,1.0
8,0.010844288,0.009373042,15.696568947413239,3.352631578947369,2.897779605263158
16,0.021671552000000004,0.026942608,-19.564015480609733,6.700000000000002,8.329605263157896
32,0.04332608,0.081668384,-46.94877273437906,13.394736842105265,25.248684210526317
