arch,archx,pnr,percent_error,archx_norm,syn_norm
4,0.07673952,0.05800855,32.29001586835045,1.3229001586835045,1.0
8,0.1906032,0.16484606,15.624965498113824,3.285777700011464,2.8417545344608683
16,0.3807472,0.52101069,-26.921422667930283,6.563639325582177,8.98161891652179
32,0.7610352,1.66984167,-54.42470902046659,13.119362576723605,28.78613014805576
