flops,execution_time,cycle_count,throughput,energy_efficiency,power_efficiency,function,arch,subarch,arch_dim,max_seq_len
0.010704655026053675,0.0011152999103065146,446119.9641226071,9.598005816311549,62269.62446909706,69.44930658520443,softmax,mugi,vlp,128x8,max_seq_len_128
1.6314406665827477,0.16994173610236954,67976694.44094765,9.600000000000001,551.3726941596011,93.70123288492339,silu,mugi,vlp,128x8,max_seq_len_128
0.03638337499092116,0.003790629913222456,1516251.9652889827,9.598239823942947,18300.81591776624,69.37162025426231,softmax,mugi,vlp,128x8,max_seq_len_256
1.6314406665827477,0.16994173610236954,67976694.44094765,9.600000000000001,551.3726941596011,93.70123288492339,silu,mugi,vlp,128x8,max_seq_len_256
0.13897373292430787,0.014478052106689251,5791220.842675696,9.598924765583504,4790.201292827945,69.3527839190932,softmax,mugi,vlp,128x8,max_seq_len_512
1.6314406665827477,0.16994173610236954,67976694.44094765,9.600000000000001,551.3726941596011,93.70123288492339,silu,mugi,vlp,128x8,max_seq_len_512
0.549086117554038,0.057199945244162505,22879978.097664975,9.599416838778781,1212.419551965451,69.35033198537587,softmax,mugi,vlp,128x8,max_seq_len_1024
1.6314406665827477,0.16994173610236954,67976694.44094765,9.600000000000001,551.3726941596011,93.70123288492339,silu,mugi,vlp,128x8,max_seq_len_1024
2.1890375592551483,0.2280319265212676,91212770.60850728,9.599697694309423,304.1283833081716,69.35098115556089,softmax,mugi,vlp,128x8,max_seq_len_2048
1.6314406665827477,0.16994173610236954,67976694.44094765,9.600000000000001,551.3726941596011,93.70123288492339,silu,mugi,vlp,128x8,max_seq_len_2048
8.747847130956595,0.9112486690841123,364499467.63364536,9.59984626342333,76.10631762371032,69.35178064349883,softmax,mugi,vlp,128x8,max_seq_len_4096
1.6314406665827477,0.16994173610236954,67976694.44094765,9.600000000000001,551.3726941596011,93.70123288492339,silu,mugi,vlp,128x8,max_seq_len_4096
0.01070020402552972,0.0005576499551532573,223059.98206130313,19.188029922084386,132370.99200418434,73.8166777547255,softmax,mugi,vlp,256x8,max_seq_len_128
1.6314406665827477,0.08497086805118478,33988347.220474005,19.200000000000003,1224.988825224164,104.08836383229828,silu,mugi,vlp,256x8,max_seq_len_128
0.03637002329247787,0.0018953149566112262,758125.9826444912,19.18943506756602,38878.83042404036,73.68762879823534,softmax,mugi,vlp,256x8,max_seq_len_256
1.6314406665827477,0.08497086805118478,33988347.220474005,19.200000000000003,1224.988825224164,104.08836383229828,silu,mugi,vlp,256x8,max_seq_len_256
0.1389425878574583,0.0072390260533446256,2895610.421337853,19.1935471475839,10175.694789146133,73.662119689512,softmax,mugi,vlp,256x8,max_seq_len_512
1.6314406665827477,0.08497086805118478,33988347.220474005,19.200000000000003,1224.988825224164,104.08836383229828,silu,mugi,vlp,256x8,max_seq_len_512
0.549019391813005,0.02859997262208125,11439989.048832506,19.196500607455906,2575.613375394493,73.66247202134875,softmax,mugi,vlp,256x8,max_seq_len_1024
1.6314406665827477,0.08497086805118478,33988347.220474005,19.200000000000003,1224.988825224164,104.08836383229828,silu,mugi,vlp,256x8,max_seq_len_1024
2.1888996755304753,0.11401596326063382,45606385.304253556,19.19818605160384,646.1035960769167,73.66612387286922,softmax,mugi,vlp,256x8,max_seq_len_2048
1.6314406665827477,0.08497086805118478,33988347.220474005,19.200000000000003,1224.988825224164,104.08836383229828,silu,mugi,vlp,256x8,max_seq_len_2048
8.747566932993012,0.45562433454205614,182249733.81682232,19.199077550994087,161.68764076584645,73.66882372761383,softmax,mugi,vlp,256x8,max_seq_len_4096
1.6314406665827477,0.08497086805118478,33988347.220474005,19.200000000000003,1224.988825224164,104.08836383229828,silu,mugi,vlp,256x8,max_seq_len_4096
0.010704655026053675,0.0032570600508631275,1302824.0203452522,3.2866004491433682,7023.462206442712,22.875838171351564,softmax,carat,,128x8,max_seq_len_128
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,51.6120595168548,24.668558432193166,silu,carat,,128x8,max_seq_len_128
0.03638337499092116,0.011252724285411853,4501089.714164738,3.2332948064931215,2021.7180861400261,22.749836206164233,softmax,carat,,128x8,max_seq_len_256
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,51.6120595168548,24.668558432193166,silu,carat,,128x8,max_seq_len_256
0.13897373292430787,0.04319211583847857,17276846.33539146,3.2175717773126618,525.8336592197719,22.711868320791474,softmax,carat,,128x8,max_seq_len_512
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,51.6120595168548,24.668558432193166,silu,carat,,128x8,max_seq_len_512
0.549086117554038,0.1708707647602165,68348305.9040866,3.2134585358974204,132.86054272365894,22.70198254164903,softmax,carat,,128x8,max_seq_len_1024
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,51.6120595168548,24.668558432193166,silu,carat,,128x8,max_seq_len_1024
2.1890375592551483,0.6814299099697733,272571963.9879092,3.2124177809457315,33.31162822055715,22.699539819280815,softmax,carat,,128x8,max_seq_len_2048
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,51.6120595168548,24.668558432193166,silu,carat,,128x8,max_seq_len_2048
8.747847130956595,2.723356244918485,1089342497.9673939,3.212156744927961,8.334920874995714,22.698958815821012,softmax,carat,,128x8,max_seq_len_4096
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,51.6120595168548,24.668558432193166,silu,carat,,128x8,max_seq_len_4096
0.01070020402552972,0.0017367136613887857,694685.464555515,6.161179164660433,13802.706252940756,23.97134851361862,softmax,carat,,256x8,max_seq_len_128
