carbon,layer,arch,subarch,arch_dim,model,normalized_carbon
6.48366367894672e-05,projection,simd,figna,16x16,llama_2_70b,0.29117717963233575
6.142446616611337e-05,attention,simd,figna,16x16,llama_2_70b,0.2758533400914501
0.0001701959682308367,ffn,simd,figna,16x16,llama_2_70b,0.7643391833411736
1.6039692596846194e-05,nonlinear,simd,figna,16x16,llama_2_70b,0.07203323126837513
5.2935132682877476e-05,onchip_em,simd,figna,16x16,llama_2_70b,0.23772828760556078
3.6470608194075304e-05,projection,simd,figna,16x16,llama_2_70b_GQA,0.24476951776547357
8.05690428507012e-06,attention,simd,figna,16x16,llama_2_70b_GQA,0.054073257184111295
0.0001701959682308367,ffn,simd,figna,16x16,llama_2_70b_GQA,1.1422563848621883
1.6039692596846194e-05,nonlinear,simd,figna,16x16,llama_2_70b_GQA,0.10764909104735652
3.861496685447585e-05,onchip_em,simd,figna,16x16,llama_2_70b_GQA,0.25916120633917067
