carbon,layer,arch,subarch,arch_dim,model,normalized_carbon
0.0006633974055744544,attention,carat,,128x8,llama_2_7b,0.43881680608037066
0.000749329784232956,ffn,carat,,128x8,llama_2_7b,0.4956584090546237
1.4179559268062389e-05,nonlinear,carat,,128x8,llama_2_7b,0.009379338624712368
4.989381875384573e-06,onchip_em,carat,,128x8,llama_2_7b,0.0033003213465624937
2.0631438765783867e-05,offchip_em,carat,,128x8,llama_2_7b,0.01364705678371535
0.0007261209272544413,projection,carat,,128x8,llama_2_13b,0.2670228676420451
0.001036558445892856,attention,carat,,128x8,llama_2_13b,0.38118280070435623
0.0014694381781242668,ffn,carat,,128x8,llama_2_13b,0.5403694913863178
2.4021044043875144e-05,nonlinear,carat,,128x8,llama_2_13b,0.00883347087737055
8.987068734857176e-06,onchip_em,carat,,128x8,llama_2_13b,0.0033048942334598596
3.7162150125621516e-05,offchip_em,carat,,128x8,llama_2_13b,0.013665965986971833
0.0037134171165623267,projection,carat,,128x8,llama_2_70b,0.2674790931085181
0.0033169870278722717,attention,carat,,128x8,llama_2_70b,0.23892405679686665
0.009743217815371508,ffn,carat,,128x8,llama_2_70b,0.70180833001247
7.401010307497026e-05,nonlinear,carat,,128x8,llama_2_70b,0.005330980773225703
4.580483691689356e-05,onchip_em,carat,,128x8,llama_2_70b,0.0032993428569792135
0.00018940616525865047,offchip_em,carat,,128x8,llama_2_70b,0.013643010661685684
0.0020887971280663083,projection,carat,,128x8,llama_2_70b_GQA,0.20857818723401614
0.0005077931917067023,attention,carat,,128x8,llama_2_70b_GQA,0.050706017349807925
0.009743217815371508,ffn,carat,,128x8,llama_2_70b_GQA,0.9729153120952816
7.401010307497026e-05,nonlinear,carat,,128x8,llama_2_70b_GQA,0.00739032667603799
3.288368533417949e-05,onchip_em,carat,,128x8,llama_2_70b_GQA,0.0032836216521067666
0.00013597631075555554,offchip_em,carat,,128x8,llama_2_70b_GQA,0.01357800239337685
0.000309060375243277,projection,carat,,256x8,llama_2_7b,0.2044338515807395
0.0006024440012640732,attention,carat,,256x8,llama_2_7b,0.3984980198227644
0.0006223422227360684,ffn,carat,,256x8,llama_2_7b,0.41166007611006594
7.466727806812855e-06,nonlinear,carat,,256x8,llama_2_7b,0.004939008836219178
4.751142349914941e-06,onchip_em,carat,,256x8,llama_2_7b,0.0031427332903382465
1.2381523495809238e-05,offchip_em,carat,,256x8,llama_2_7b,0.008189993734050403
0.0006030709564028943,projection,carat,,256x8,llama_2_13b,0.22177261407300478
0.0009413187519751146,attention,carat,,256x8,llama_2_13b,0.3461594661209218
0.0012202622854258379,ffn,carat,,256x8,llama_2_13b,0.4487378375966645
1.451880864280332e-05,nonlinear,carat,,256x8,llama_2_13b,0.005339129851561152
8.389811972979561e-06,onchip_em,carat,,256x8,llama_2_13b,0.0030852597245383468
2.1863932170065967e-05,offchip_em,carat,,256x8,llama_2_13b,0.00804021705868892
0.003083402613307891,projection,carat,,256x8,llama_2_70b,0.22209886711017607
0.0030122200063203665,attention,carat,,256x8,llama_2_70b,0.21697155214272928
0.00808943114798016,ffn,carat,,256x8,llama_2_70b,0.5826853378724698
3.896820934934912e-05,nonlinear,carat,,256x8,llama_2_70b,0.002806897520436911
4.030380217379018e-05,onchip_em,carat,,256x8,llama_2_70b,0.0029031008679817876
0.00010503210319391177,offchip_em,carat,,256x8,llama_2_70b,0.007565509294467721
0.001734413969985688,projection,carat,,256x8,llama_2_70b_GQA,0.17319102794241495
0.00047386570547275624,attention,carat,,256x8,llama_2_70b_GQA,0.04731816628423577
0.00808943114798016,ffn,carat,,256x8,llama_2_70b_GQA,0.8077753755636751
3.8968209349349126e-05,nonlinear,carat,,256x8,llama_2_70b_GQA,0.003891195730131654
2.6585045494926776e-05,onchip_em,carat,,256x8,llama_2_70b_GQA,0.0026546669000828155
6.928088892947742e-05,offchip_em,carat,,256x8,llama_2_70b_GQA,0.006918087941000314
0.00037410142605388667,projection,systolic,mac,16x16,llama_2_7b,0.2474564892048772
0.0006610117792315316,attention,systolic,mac,16x16,llama_2_7b,0.43723878825349044
0.0007534405907762035,ffn,systolic,mac,16x16,llama_2_7b,0.49837758007121846
5.959299584916295e-05,nonlinear,systolic,mac,16x16,llama_2_7b,0.03941891825857549
5.638464247431376e-06,onchip_em,systolic,mac,16x16,llama_2_7b,0.0037296692019976657
2.187203177725015e-05,offchip_em,systolic,mac,16x16,llama_2_7b,0.014467670579251463
0.000730104258767366,projection,systolic,mac,16x16,llama_2_13b,0.268487693352787
0.0010328309051138918,attention,systolic,mac,16x16,llama_2_13b,0.37981203918145784
0.0014775047227138934,ffn,systolic,mac,16x16,llama_2_13b,0.5433358731382237
9.317709867453983e-05,nonlinear,systolic,mac,16x16,llama_2_13b,0.034264838200873164
1.0056565921022013e-05,onchip_em,systolic,mac,16x16,llama_2_13b,0.0036981898883098707
3.901018428817862e-05,offchip_em,systolic,mac,16x16,llama_2_13b,0.014345559926582315
0.003733813121413986,projection,systolic,mac,16x16,llama_2_70b,0.26894822644568794
0.0033050588964136686,attention,systolic,mac,16x16,llama_2_70b,0.23806486816147307
0.00979675873175866,ffn,systolic,mac,16x16,llama_2_70b,0.7056649061281884
0.0003110778525721418,nonlinear,systolic,mac,16x16,llama_2_70b,0.022407076630586005
5.033923745354629e-05,onchip_em,systolic,mac,16x16,llama_2_70b,0.00362595775244171
0.00019526973177635731,offchip_em,systolic,mac,16x16,llama_2_70b,0.01406536597629403
0.002100269880795367,projection,systolic,mac,16x16,llama_2_70b_GQA,0.20972380637273375
0.0005091625498022777,attention,systolic,mac,16x16,llama_2_70b_GQA,0.050842755487471754
0.00979675873175866,ffn,systolic,mac,16x16,llama_2_70b_GQA,0.9782616749051626
0.00031107785257214184,nonlinear,systolic,mac,16x16,llama_2_70b_GQA,0.031062880021390064
3.672132074162234e-05,onchip_em,systolic,mac,16x16,llama_2_70b_GQA,0.00366683121602
0.0001424447968308473,offchip_em,systolic,mac,16x16,llama_2_70b_GQA,0.01422391725107384
0.0003754234913694421,projection,systolic,figna,16x16,llama_2_7b,0.24833099440240552
0.0006623199546526952,attention,systolic,figna,16x16,llama_2_7b,0.43810410571672465
0.00075610537867787,ffn,systolic,figna,16x16,llama_2_7b,0.5001402546099865
5.982483974886791e-05,nonlinear,systolic,figna,16x16,llama_2_7b,0.039572275806740234
6.145655832577445e-06,onchip_em,systolic,figna,16x16,llama_2_7b,0.00406516070316191
2.187203177725015e-05,offchip_em,systolic,figna,16x16,llama_2_7b,0.014467670579251463
0.0007326864175868103,projection,systolic,figna,16x16,llama_2_13b,0.269437253442292
0.0010348749292081042,attention,systolic,figna,16x16,llama_2_13b,0.3805637062312284
0.0014827335943232679,ffn,systolic,figna,16x16,llama_2_13b,0.5452587323194713
9.353960021237739e-05,nonlinear,systolic,figna,16x16,llama_2_13b,0.03439814409597253
1.0961174939857717e-05,onchip_em,systolic,figna,16x16,llama_2_13b,0.0040308497597416225
3.901018428817862e-05,offchip_em,systolic,figna,16x16,llama_2_13b,0.014345559926582315
0.003747033774569541,projection,systolic,figna,16x16,llama_2_70b,0.2699005159960802
