arch,archx,pnr,percent_error,archx_norm,syn_norm
4x4,13.155987046400002,13.984102656000001,-5.921835887300849,0.9407816411269915,1.0
8x8,98.70036060160001,115.49053076480001,-14.538135769237822,7.058040335484219,8.258701584634592
16x16,763.4127417344001,947.2939807232,-19.41121159119136,54.59147150974691,67.74077708280805
32x32,6002.541361561601,8675.289765068801,-30.808750783968815,429.2403673814679,620.3679977525475
