arch,seq_len,archx,pnr,percent_error,archx_norm,syn_norm
8x8,1024,0.03679701025,0.031408748,17.15529141753755,1.1715529141753755,1.0
8x8,2048,0.03679701025,0.031408748,17.15529141753755,1.1715529141753755,1.0
8x8,4096,0.03679701025,0.031408748,17.15529141753755,1.1715529141753755,1.0
8x16,4096,0.0600854765,0.12280821,-51.073729924082436,1.913017242839479,3.9100001693795625
8x16,2048,0.0600854765,0.12280821,-51.073729924082436,1.913017242839479,3.9100001693795625
8x32,2048,0.10666240899999999,0.492027648,-78.3218667825756,3.3959459001676855,15.665305984179948
8x32,4096,0.10666240899999999,0.492027648,-78.3218667825756,3.3959459001676855,15.665305984179948
8x32,1024,0.10666240899999999,0.492027648,-78.3218667825756,3.3959459001676855,15.665305984179948
8x16,1024,0.0600854765,0.12280821,-51.073729924082436,1.913017242839479,3.9100001693795625
