arch,archx,pnr,percent_error,archx_norm,syn_norm
96x2,0.015525407125,0.015684581,-1.0148430168456515,0.9898515698315434,1.0
152x2,0.024547465624999997,0.024706452,-0.6435014424572298,1.565069900496545,1.575206376249388
343x2,0.055319129437499996,0.055506177000000004,-0.33698512960099486,3.526975278300389,3.538900847909167
