gemm_class,model,array_dim,batch_size,max_seq_len,frequency,asram_size,wsram_size,osram_size,isram_active_elements,wsram_active_elements,active_fraction,input_data_moved,weight_data_moved,output_read_data_moved,output_write_data_moved,output_data_moved,total_data_moved,array_cycle_count,sram_cycle_count,window_cycle_count,sram_stall_cycle_count,dram_cycle_count,dram_stall_cycle_count,input_dram_bandwidth,weight_dram_bandwidth,output_dram_bandwidth,total_required_bandwidth
proj/ffn,deepseek_v4,256x512,256,1048576,1000,73400320,73400320,73400320,2293760,2293760,0.5,4926933014675456.0,7.420380638232576e+16,1784911300657152.0,5374062998585344.0,7158974299242496.0,8.628971369624371e+16,73329362512896.0,73328974888960.0,73329362512896.0,0.0,291466785569792.0,218137423056896.0,67.18908832473467,1011.9248802862015,97.62766310676014,1176.7416317176962
proj/ffn,deepseek_v4,256x512,256,1048576,1000,75497472,75497472,75497472,2359296,2359296,0.5,4926933012840448.0,7.420376204486246e+16,1781206309928960.0,5370358007857152.0,7151564317786112.0,8.628225937548902e+16,73329066094592.0,73328974888960.0,73329066094592.0,0.0,291466781839360.0,218137715744768.0,67.1893598983638,1011.9283661562271,97.52700666555384,1176.6447327201447
proj/ffn,deepseek_v4,256x512,256,1048576,1000,77594624,77594624,77594624,2424832,2424832,0.5,4926933011005440.0,7.420373883332198e+16,1777501319200768.0,5366653017128960.0,7144154336329728.0,8.627482618065715e+16,73329116474880.0,73328974888960.0,73329116474880.0,0.0,291466778108928.0,218137661634048.0,67.18931371133097,1011.927354378279,97.42588864788883,1176.5425567374987
proj/ffn,deepseek_v4,256x512,256,1048576,1000,79691776,79691776,79691776,2490368,2490368,0.5,4926925497958400.0,7.420369477661491e+16,1773796328472576.0,5362948026400768.0,7136744354873344.0,8.626736462944666e+16,73329066094592.0,73328974888960.0,73329066094592.0,0.0,291466774378496.0,218137708283904.0,67.18925741673614,1011.9274488085622,97.32490450194999,1176.4416107272482
proj/ffn,deepseek_v4,256x512,256,1048576,1000,81788928,81788928,81788928,2555904,2555904,0.5,4926925496254464.0,7.42036717656146e+16,1770091337744384.0,5359243035672576.0,7129334373416960.0,8.625993163528602e+16,73329408115712.0,73328974888960.0,73329408115712.0,0.0,291466770648064.0,218137362532352.0,67.18894401111075,1011.9224151996841,97.22339995117711,1176.334759161972
proj/ffn,deepseek_v4,256x512,256,1048576,1000,83886080,83886080,83886080,2621440,2621440,0.5,4926917983600640.0,7.420364883483034e+16,1766386347016192.0,5355538044944384.0,7121924391960576.0,8.625249121039155e+16,73329265995776.0,73328974888960.0,73329265995776.0,0.0,291466766917632.0,218137500921856.0,67.18897177948632,1011.924063703361,97.12253757416337,1176.2355730570107
attention,llama_3_1_405b,32x512,512,131072,1000,10485760,10485760,10485760,327680,327680,0.5,277076930199552.0,2.269277646225408e+18,251439196667904.0,528516126867456.0,779955323535360.0,2.270334678479143e+18,5552751127649575.0,3325489299062784.0,5552751127649575.0,0.0,8865379698868224.0,3315198033835172.5,0.049899036320908544,408.6762748875387,0.14046286347169815,408.8666367873313
attention,llama_3_1_405b,32x512,512,131072,1000,12582912,12582912,12582912,393216,393216,0.5,277076930199552.0,2.269277646225408e+18,247177515368448.0,524254445568000.0,771431960936448.0,2.270326155116544e+18,5552765925154087.0,3325489299062784.0,5552765925154087.0,0.0,8865363051675648.0,3315198033835172.5,0.04989890334551843,408.6751858106528,0.13892751312311818,408.86401222712146
attention,llama_3_1_405b,32x512,512,131072,1000,14680064,14680064,14680064,458752,458752,0.5,277076930199552.0,2.269277646225408e+18,242915834068992.0,519992764268544.0,762908598337536.0,2.270317631753945e+18,5552834627853607.0,3325489299062784.0,5552834627853607.0,0.0,8865346404483072.0,3315198033835172.5,0.0498982859690625,408.6701294582898,0.13739083719704268,408.85741858145593
attention,llama_3_1_405b,32x512,512,131072,1000,16777216,16777216,16777216,524288,524288,0.5,277076930199552.0,2.269277646225408e+18,238654152769536.0,515731082969088.0,754385235738624.0,2.2703091083913462e+18,5552729988357415.0,3325489299062784.0,5552729988357415.0,0.0,8865329757290496.0,3315198033835172.5,0.04989922628698099,408.6778307217304,0.13585844032041308,408.8635883883378
attention,llama_3_1_405b,32x512,512,131072,1000,18874368,18874368,18874368,589824,589824,0.5,277076930199552.0,2.269277646225408e+18,234392471470080.0,511469401669632.0,745861873139712.0,2.2703005850287473e+18,5552870564650279.0,3325489299062784.0,5552870564650279.0,0.0,8865313110097920.0,3315198033835172.5,0.049897963039771016,408.6674846468941,0.13432005382727424,408.85170266376116
attention,llama_3_1_405b,32x512,512,131072,1000,20971520,20971520,20971520,655360,655360,0.5,277076930199552.0,2.269277646225408e+18,230130790170624.0,507207720370176.0,737338510540800.0,2.2702920616661484e+18,5552835684818215.0,3325489299062784.0,5552835684818215.0,0.0,8865296462905344.0,3315198033835172.5,0.0498982764710825,408.6700516692307,0.13278594080439435,408.85273588650625
attention,llama_3_1_405b,32x512,512,131072,1000,23068672,23068672,23068672,720896,720896,0.5,277076930199552.0,2.269277646225408e+18,225869108871168.0,502946039070720.0,728815147941888.0,2.2702835383035494e+18,5552772266941735.0,3325489299062784.0,5552772266941735.0,0.0,8865279815712768.0,3315198033835172.5,0.04989884635628248,408.67471906519296,0.13125248306703796,408.85587039461626
attention,llama_3_1_405b,32x512,512,131072,1000,25165824,25165824,25165824,786432,786432,0.5,277076930199552.0,2.269277646225408e+18,221607427571712.0,498684357771264.0,720291785342976.0,2.2702750149409505e+18,5552873735544103.0,3325489299062784.0,5552873735544103.0,0.0,8865263168520192.0,3315198033835172.5,0.04989793454621067,408.6672512828262,0.12971513843946564,408.8468643558119
attention,llama_3_1_405b,32x512,512,131072,1000,27262976,27262976,27262976,851968,851968,0.5,277076930199552.0,2.269277646225408e+18,217345746272256.0,494422676471808.0,711768422744064.0,2.2702664915783516e+18,5552751127649575.0,3325489299062784.0,5552751127649575.0,0.0,8865246521327616.0,3315198033835172.5,0.049899036320908544,408.6762748875387,0.12818302250209954,408.8543569463617
attention,llama_3_1_405b,32x512,512,131072,1000,29360128,29360128,29360128,917504,917504,0.5,277076930199552.0,2.269277646225408e+18,213084064972800.0,490160995172352.0,703245060145152.0,2.2702579682157527e+18,5552842026605863.0,3325489299062784.0,5552842026605863.0,0.0,8865229874135040.0,3315198033835172.5,0.04989821948327844,408.66958493549805,0.12664596917679752,408.84612912415815
attention,llama_3_1_405b,32x512,512,131072,1000,31457280,31457280,31457280,983040,983040,0.5,277076930199552.0,2.269277646225408e+18,208822383673344.0,485899313872896.0,694721697546240.0,2.2702494448531538e+18,5552930811632935.0,3325489299062784.0,5552930811632935.0,0.0,8865213226942464.0,3315198033835172.5,0.049897421667689165,408.6630507751794,0.12510901380057807,408.83805721064766
attention,llama_3_1_405b,32x512,512,131072,1000,33554432,33554432,33554432,1048576,1048576,0.5,277076930199552.0,2.269277646225408e+18,204560702373888.0,481637632573440.0,686198334947328.0,2.270240921490555e+18,5552729988357415.0,3325489299062784.0,5552729988357415.0,0.0,8865196579749888.0,3315198033835172.5,0.04989922628698099,408.6778307217304,0.12357855260135137,408.85130850061876
attention,llama_3_1_405b,32x512,512,131072,1000,35651584,35651584,35651584,1114112,1114112,0.5,277076930199552.0,2.269277646225408e+18,200299021074432.0,477375951273984.0,677674972348416.0,2.270232398127956e+18,5552814545526055.0,3325489299062784.0,5552814545526055.0,0.0,8865179932557312.0,3315198033835172.5,0.04989846643136948,408.6716074560391,0.12204170818102036,408.84354763065147
attention,llama_3_1_405b,32x512,512,131072,1000,37748736,37748736,37748736,1179648,1179648,0.5,277076930199552.0,2.269277646225408e+18,196037339774976.0,473114269974528.0,669151609749504.0,2.270223874765357e+18,5552880077331751.0,3325489299062784.0,5552880077331751.0,0.0,8865163285364736.0,3315198033835172.5,0.04989787755918762,408.66678455549015,0.12050532344128026,408.8371877564906
attention,llama_3_1_405b,32x512,512,131072,1000,39845888,39845888,39845888,1245184,1245184,0.5,277076930199552.0,2.269277646225408e+18,191775658475520.0,468852588675072.0,660628247150592.0,2.2702153514027581e+18,5552943495208231.0,3325489299062784.0,5552943495208231.0,0.0,8865146638172160.0,3315198033835172.5,0.049897307696116194,408.66211734076217,0.11896902025397235,408.8309836687123
attention,llama_3_1_405b,32x512,512,131072,1000,41943040,41943040,41943040,1310720,1310720,0.5,277076930199552.0,2.269277646225408e+18,187513977176064.0,464590907375616.0,652104884551680.0,2.2702068280401592e+18,5553004799155495.0,3325489299062784.0,5553004799155495.0,0.0,8865129990979584.0,3315198033835172.5,0.049896756840853096,408.657605801191,0.11743279686177338,408.8249353548936
attention,llama_3_1_405b,32x512,512,131072,1000,44040192,44040192,44040192,1376256,1376256,0.5,277076930199552.0,2.269277646225408e+18,183252295876608.0,460329226076160.0,643581521952768.0,2.2701983046775603e+18,5553086185430311.0,3325489299062784.0,5553086185430311.0,0.0,8865113343787008.0,3315198033835172.5,0.04989602555179525,408.6516164973875,0.11589618825678223,408.8174087111961
attention,llama_3_1_405b,32x512,512,131072,1000,46137344,46137344,46137344,1441792,1441792,0.5,277076930199552.0,2.269277646225408e+18,178990614577152.0,456067544776704.0,635058159353856.0,2.2701897813149614e+18,5552772266941735.0,3325489299062784.0,5552772266941735.0,0.0,8865096696594432.0,3315198033835172.5,0.04989884635628248,408.67471906519296,0.1143677660138623,408.83898567756313
attention,llama_3_1_405b,32x512,512,131072,1000,48234496,48234496,48234496,1507328,1507328,0.5,277076930199552.0,2.269277646225408e+18,174728933277696.0,451805863477248.0,626534796754944.0,2.2701812579523625e+18,5552835684818215.0,3325489299062784.0,5552835684818215.0,0.0,8865080049401856.0,3315198033835172.5,0.0498982764710825,408.6700516692307,0.11283150309452297,408.8327814487963
attention,llama_3_1_405b,32x512,512,131072,1000,50331648,50331648,50331648,1572864,1572864,0.5,277076930199552.0,2.269277646225408e+18,170467251978240.0,447544182177792.0,618011434156032.0,2.2701727345897636e+18,5552873735544103.0,3325489299062784.0,5552873735544103.0,0.0,8865063402209280.0,3315198033835172.5,0.04989793454621067,408.6672512828262,0.11129578369486832,408.82844500106734
attention,llama_3_1_405b,32x512,512,131072,1000,52428800,52428800,52428800,1638400,1638400,0.5,277076930199552.0,2.269277646225408e+18,166205570678784.0,443282500878336.0,609488071557120.0,2.2701642112271647e+18,5552936096455975.0,3325489299062784.0,5552936096455975.0,0.0,8865046755016704.0,3315198033835172.5,0.04989737417947048,408.66266184365395,0.10975960482349342,408.82231882265694
attention,llama_3_1_405b,32x512,512,131072,1000,54525952,54525952,54525952,1703936,1703936,0.5,277076930199552.0,2.269277646225408e+18,161943889379328.0,439020819578880.0,600964708958208.0,2.2701556878645658e+18,5552970976288039.0,3325489299062784.0,5552970976288039.0,0.0,8865030107824128.0,3315198033835172.5,0.049897060759494176,408.6600949141532,0.10822399604183258,408.81821597095455
attention,llama_3_1_405b,32x512,512,131072,1000,56623104,56623104,56623104,1769472,1769472,0.5,277076930199552.0,2.269277646225408e+18,157682208079872.0,434759138279424.0,592441346359296.0,2.2701471645019668e+18,5553032280235303.0,3325489299062784.0,5553032280235303.0,0.0,8865013460631552.0,3315198033835172.5,0.04989650990968329,408.655583419236,0.10668789887426912,408.81216782801994
attention,llama_3_1_405b,32x512,512,131072,1000,58720256,58720256,58720256,1835008,1835008,0.5,277076930199552.0,2.269277646225408e+18,153420526780416.0,430497456979968.0,583917983760384.0,2.270138641139368e+18,5553093584182567.0,3325489299062784.0,5553093584182567.0,0.0,8864996813438976.0,3315198033835172.5,0.04989595907203473,408.651072023929,0.10515183562251068,408.80611981862353
attention,llama_3_1_405b,32x512,512,131072,1000,60817408,60817408,60817408,1900544,1900544,0.5,277076930199552.0,2.269277646225408e+18,149158845480960.0,426235775680512.0,575394621161472.0,2.270130117776769e+18,5553124236156199.0,3325489299062784.0,5553124236156199.0,0.0,8864980166246400.0,3315198033835172.5,0.049895683657771195,408.6488163636282,0.1036163782209477,408.80232842550697
attention,llama_3_1_405b,32x512,512,131072,1000,62914560,62914560,62914560,1966080,1966080,0.5,277076930199552.0,2.269277646225408e+18,144897164181504.0,421974094381056.0,566871258562560.0,2.27012159441417e+18,5553184483138855.0,3325489299062784.0,5553184483138855.0,0.0,8864963519053824.0,3315198033835172.5,0.04989514233514864,408.6443828969883,0.10208039374232071,408.79635843306573
attention,llama_3_1_405b,32x512,512,131072,1000,65011712,65011712,65011712,2031616,2031616,0.5,277076930199552.0,2.269277646225408e+18,140635482882048.0,417712413081600.0,558347895963648.0,2.2701130710515712e+18,5553244730121511.0,3325489299062784.0,5553244730121511.0,0.0,8864946871861248.0,3315198033835172.5,0.049894601024271665,408.6399495265453,0.10054444259139121,408.7903885701609
attention,llama_3_1_405b,32x512,512,131072,1000,67108864,67108864,67108864,2097152,2097152,0.5,277076930199552.0,2.269277646225408e+18,136373801582592.0,413450731782144.0,549824533364736.0,2.2701045476889723e+18,5552729988357415.0,3325489299062784.0,5552729988357415.0,0.0,8864930224668672.0,3315198033835172.5,0.04989922628698099,408.6778307217304,0.0990187771632279,408.82674872518066
attention,llama_3_1_405b,32x512,512,131072,1000,69206016,69206016,69206016,2162688,2162688,0.5,277076930199552.0,2.269277646225408e+18,132112120283136.0,409189050482688.0,541301170765824.0,2.2700960243263734e+18,5552772266941735.0,3325489299062784.0,5552772266941735.0,0.0,8864913577476096.0,3315198033835172.5,0.04989884635628248,408.67471906519296,0.09748304896068663,408.82210096050994
attention,llama_3_1_405b,32x512,512,131072,1000,71303168,71303168,71303168,2228224,2228224,0.5,277076930199552.0,2.269277646225408e+18,127850438983680.0,404927369183232.0,532777808166912.0,2.2700875009637745e+18,5552814545526055.0,3325489299062784.0,5552814545526055.0,0.0,8864896930283520.0,3315198033835172.5,0.04989846643136948,408.6716074560391,0.0959473441439126,408.8174532666144
attention,llama_3_1_405b,32x512,512,131072,1000,73400320,73400320,73400320,2293760,2293760,0.5,277076930199552.0,2.269277646225408e+18,123588757684224.0,400665687883776.0,524254445568000.0,2.2700789776011756e+18,5552856824110375.0,3325489299062784.0,5552856824110375.0,0.0,8864880283090944.0,3315198033835172.5,0.04989808651224185,408.6684958942679,0.09441166271237167,408.8128056434925
attention,llama_3_1_405b,32x512,512,131072,1000,75497472,75497472,75497472,2359296,2359296,0.5,277076930199552.0,2.269277646225408e+18,119327076384768.0,396404006584320.0,515731082969088.0,2.2700704542385766e+18,5552899102694695.0,3325489299062784.0,5552899102694695.0,0.0,8864863635898368.0,3315198033835172.5,0.04989770659889947,408.66538437987816,0.09287600466552967,408.80815809114256
attention,llama_3_1_405b,32x512,512,131072,1000,77594624,77594624,77594624,2424832,2424832,0.5,277076930199552.0,2.269277646225408e+18,115065395085312.0,392142325284864.0,507207720370176.0,2.2700619308759777e+18,5552902273588519.0,3325489299062784.0,5552902273588519.0,0.0,8864846988705792.0,3315198033835172.5,0.049897678105632004,408.665151018209,0.09134101329004608,408.8063897096047
attention,llama_3_1_405b,32x512,512,131072,1000,79691776,79691776,79691776,2490368,2490368,0.5,277076930199552.0,2.269277646225408e+18,110803713785856.0,387880643985408.0,498684357771264.0,2.2700534075133788e+18,5552943495208231.0,3325489299062784.0,5552943495208231.0,0.0,8864830341513216.0,3315198033835172.5,0.049897307696116194,408.66211734076217,0.08980540828509974,408.8018200567434
attention,llama_3_1_405b,32x512,512,131072,1000,81788928,81788928,81788928,2555904,2555904,0.5,277076930199552.0,2.269277646225408e+18,106542032486400.0,383618962685952.0,490160995172352.0,2.27004488415078e+18,5552984716827943.0,3325489299062784.0,5552984716827943.0,0.0,8864813694320640.0,3315198033835172.5,0.04989693729209972,408.6590837083553,0.08826982607874867,408.79725047172616
attention,llama_3_1_405b,32x512,512,131072,1000,83886080,83886080,83886080,2621440,2621440,0.5,277076930199552.0,2.269277646225408e+18,102280351186944.0,379357281386496.0,481637632573440.0,2.270036360788181e+18,5553025938447655.0,3325489299062784.0,5553025938447655.0,0.0,8864797047128064.0,3315198033835172.5,0.04989656689358247,408.65605012098735,0.08673426667048516,408.79268095455143
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,10485760,10485760,10485760,327680,327680,0.5,6677451682611200.0,1.0426945045502362e+17,1.6403300144296755e+18,1.6430140941117686e+18,3.283344108541444e+18,3.394291010679079e+18,1653778030329856.0,1653768567390208.0,1653778030329856.0,0.0,6418023805124096.0,4764245774794240.0,4.0376952409262215,63.049241520173325,1985.3596119465687,2052.4465487076686
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,12582912,12582912,12582912,393216,393216,0.5,6116768918536192.0,1.0425572302651392e+17,1.6302445490877235e+18,1.6329286287698166e+18,3.26317317785754e+18,3.37354566980259e+18,1653781184643072.0,1653768567390208.0,1653781184643072.0,0.0,6378627456132096.0,4724846271489024.0,3.6986567360520226,63.040820632516116,1973.1589693722483,2039.8984467408163
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,14680064,14680064,14680064,458752,458752,0.5,5564677229379584.0,1.0424603296124109e+17,1.6201590837457715e+18,1.6228431634278646e+18,3.243002247173636e+18,3.352812957364257e+18,1653784338956288.0,1653768567390208.0,1653784338956288.0,0.0,6339231107140096.0,4693853600434688.0,3.3648143220968465,63.03484106460417,1960.958373339242,2027.3580287259429
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,16777216,16777216,16777216,524288,524288,0.5,4139787180048384.0,1.0423795881345024e+17,1.6100736184038195e+18,1.6127576980859126e+18,3.222831316489732e+18,3.3312090624832307e+18,1653768567390208.0,1653768567390208.0,1653768567390208.0,0.0,6303963261906944.0,4662979738415104.0,2.5032445661857823,63.03055993980276,1948.7801256107093,2014.3139301166977
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,18874368,18874368,18874368,589824,589824,0.5,3609038405500928.0,1.0423230634288742e+17,1.6021658722058895e+18,1.6048499518879826e+18,3.207015824093872e+18,3.3148571688422605e+18,1653790647582720.0,1653768567390208.0,1653790647582720.0,0.0,6273073628321280.0,4632068024636928.0,2.1822825100481222,63.026300514662864,1939.190930110434,2004.3995131351453
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,20971520,20971520,20971520,655360,655360,0.5,3600413507452928.0,1.0422826816949453e+17,1.5942581260079596e+18,1.5969422056900526e+18,3.191200331698012e+18,3.2990290133749596e+18,1653793801895936.0,1653768567390208.0,1653793801895936.0,0.0,6242183994735616.0,4601175236738048.0,2.177063128018351,63.02373853983825,1929.6240728678317,1994.8248745356884
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,23068672,23068672,23068672,720896,720896,0.5,3589775613362176.0,1.042242311534674e+17,1.5863503798100296e+18,1.5890344594921226e+18,3.175384839302152e+18,3.283198846068982e+18,1653778030329856.0,1653768567390208.0,1653778030329856.0,0.0,6211294361149952.0,4570301374718464.0,2.170651409999789,63.02189849062104,1920.079225304984,1985.2717752056046
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,25165824,25165824,25165824,786432,786432,0.5,3581167626878976.0,1.042210014017618e+17,1.5784426336120996e+18,1.5811267132941926e+18,3.159569346906292e+18,3.267371515934933e+18,1653781184643072.0,1653768567390208.0,1653781184643072.0,0.0,6180404727564288.0,4539408586819584.0,2.1654422363330266,63.019825336962775,1910.512331526016,1975.6975990993117
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,27262976,27262976,27262976,851968,851968,0.5,3071828893368320.0,1.04218578567168e+17,1.5705348874141696e+18,1.5732189670962627e+18,3.143753854510432e+18,3.2510442619709686e+18,1653803264835584.0,1653768567390208.0,1653803264835584.0,0.0,6149515093978624.0,4508496873041408.0,1.8574330808771935,63.01751894142565,1900.9237201034155,1965.7986721257182
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,29360128,29360128,29360128,917504,917504,0.5,3067499532779520.0,1.0421615642699366e+17,1.5626271412162396e+18,1.5653112208983327e+18,3.1279383621145723e+18,3.2352220180743455e+18,1653806419148800.0,1653768567390208.0,1653806419148800.0,0.0,6118625460392960.0,4477604085142528.0,1.8548117223769973,63.01593416273764,1891.357008835711,1956.2277547208255
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,31457280,31457280,31457280,983040,983040,0.5,3063170172190720.0,1.0421454074098483e+17,1.5547193950183096e+18,1.5574034747004027e+18,3.1121228697187123e+18,3.219400580631888e+18,1653809573462016.0,1653768567390208.0,1653809573462016.0,0.0,6087735826807296.0,4446711297243648.0,1.8521903738762422,63.01483702432951,1881.7903340612088,1946.6573614594145
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,33554432,33554432,33554432,1048576,1048576,0.5,3056912373383168.0,1.0421211987391283e+17,1.5468116488203796e+18,1.5494957285024727e+18,3.0963073773228524e+18,3.2035764095701484e+18,1653768567390208.0,1653768567390208.0,1653768567390208.0,0.0,6056846193221632.0,4415862669729792.0,1.8484523370807828,63.014935661988495,1872.273689545991,1937.1370775450603
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,35651584,35651584,35651584,1114112,1114112,0.5,3052599924359168.0,1.0421131075780608e+17,1.5389039026224497e+18,1.5415879823045427e+18,3.0804918849269924e+18,3.1877557956091576e+18,1653774876016640.0,1653768567390208.0,1653774876016640.0,0.0,6025956559635968.0,4384966727517696.0,1.845837646120132,63.01420602592194,1862.7032793887945,1927.5633230608364
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,37748736,37748736,37748736,1179648,1179648,0.5,3048287475335168.0,1.0420969646063616e+17,1.5309961564245197e+18,1.5336802361066127e+18,3.0646763925311324e+18,3.171934376467104e+18,1653819036401664.0,1653768567390208.0,1653819036401664.0,0.0,5995066926050304.0,4354032933547008.0,1.8431807883694167,63.01154731376952,1853.0905286948293,1917.9452567969684
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,39845888,39845888,39845888,1245184,1245184,0.5,3043975026311168.0,1.0420808262641254e+17,1.5230884102265897e+18,1.5257724899086828e+18,3.0488609001352724e+18,3.156112957787996e+18,1653819036401664.0,1653768567390208.0,1653819036401664.0,0.0,5964177292464640.0,4323143299961344.0,1.840573218297311,63.01057149102949,1843.5275160267256,1908.3786607360526
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,41943040,41943040,41943040,1310720,1310720,0.5,3039662577287168.0,1.042072744361984e+17,1.5151806640286597e+18,1.5178647437107528e+18,3.0330454077394125e+18,3.140292344752898e+18,1653793801895936.0,1653768567390208.0,1653793801895936.0,0.0,5933287658878976.0,4292278900881408.0,1.837993692927407,63.01104425275599,1833.9924870091302,1898.8415249548134
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,44040192,44040192,44040192,1376256,1376256,0.5,3033506247868416.0,1.042064664774574e+17,1.5072729178307297e+18,1.5099569975128228e+18,3.0172299153435525e+18,3.1244698880688783e+18,1653828499341312.0,1653768567390208.0,1653828499341312.0,0.0,5902398025293312.0,4261354569850368.0,1.8342326602042491,63.00923373793645,1824.3910517597544,1889.234518157895
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,46137344,46137344,46137344,1441792,1441792,0.5,3029210710409216.0,1.0420565875018957e+17,1.4993651716327997e+18,1.5020492513148928e+18,3.0014144229476925e+18,3.1086492924082913e+18,1653812727775232.0,1653768567390208.0,1653812727775232.0,0.0,5871508391707648.0,4230480707830784.0,1.8316527981280075,63.00934622166728,1814.8454008969338,1879.6863999167292
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,48234496,48234496,48234496,1507328,1507328,0.5,3024915172950016.0,1.0420485125439488e+17,1.4914574254348698e+18,1.4941415051169628e+18,2.9855989305518326e+18,3.0928286969791775e+18,1653828499341312.0,1653768567390208.0,1653828499341312.0,0.0,5840618758121984.0,4199575302679040.0,1.829038001313184,63.00825708100789,1805.2651358595763,1870.1024309418972
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,50331648,50331648,50331648,1572864,1572864,0.5,3020619635490816.0,1.0420404399007334e+17,1.4835496792369398e+18,1.4862337589190328e+18,2.9697834381559726e+18,3.077008101781537e+18,1653819036401664.0,1653768567390208.0,1653819036401664.0,0.0,5809729124536320.0,4168695132033024.0,1.8264511225260782,63.00812948483031,1795.7124526862078,1860.5470332935643
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,52428800,52428800,52428800,1638400,1638400,0.5,3016324098031616.0,1.0420323695722496e+17,1.4756419330390098e+18,1.4783260127211028e+18,2.9539679457601126e+18,3.061187506815369e+18,1653793801895936.0,1653768567390208.0,1653793801895936.0,0.0,5778839490950656.0,4137830732953088.0,1.8238816075944009,63.008602909120036,1786.1766940797793,1851.009178596494
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,54525952,54525952,54525952,1703936,1703936,0.5,2568679272742912.0,1.0420243015584973e+17,1.4677341868410798e+18,1.4704182665231729e+18,2.9381524533642527e+18,3.0449235627928453e+18,1653844270907392.0,1653768567390208.0,1653844270907392.0,0.0,5747949857364992.0,4106890630355968.0,1.5531566774020327,63.006192293231095,1776.5593200333285,1841.118669003962
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,56623104,56623104,56623104,1769472,1769472,0.5,2568645449613312.0,1.0420162358594765e+17,1.4598264406431498e+18,1.462510520325243e+18,2.9223369609683927e+18,3.0291072300039537e+18,1653819036401664.0,1653768567390208.0,1653819036401664.0,0.0,5717060223779328.0,4076026231276032.0,1.5531599244389538,63.006665960664485,1767.023414681897,1831.5832405670005
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,58720256,58720256,58720256,1835008,1835008,0.5,2568611626483712.0,1.0420162150268928e+17,1.4519186944452198e+18,1.454602774127313e+18,2.9065214685725327e+18,3.0132917017017057e+18,1653806419148800.0,1653768567390208.0,1653806419148800.0,0.0,5686170590193664.0,4045149214943232.0,1.5531513221515698,63.007145392700174,1757.4738100656875,1822.034106780539
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,60817408,60817408,60817408,1900544,1900544,0.5,2568577803354112.0,1.0420081527999693e+17,1.4440109482472899e+18,1.446695027929383e+18,2.890705976176673e+18,2.997475369260024e+18,1653815882088448.0,1653768567390208.0,1653815882088448.0,0.0,5655280956608000.0,4014250118417920.0,1.5531219836336907,63.006297380825465,1747.9007231000064,1812.4601424644654
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,62914560,62914560,62914560,1966080,1966080,0.5,2568543980224512.0,1.0420081331247514e+17,1.43610320204936e+18,1.438787281731453e+18,2.874890483780813e+18,2.9816598410735124e+18,1653856888160256.0,1653768567390208.0,1653856888160256.0,0.0,5624391323022336.0,3983319478760448.0,1.5530630241421617,63.004733999921676,1738.2945914859838,1802.8523885100478
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,65011712,65011712,65011712,2031616,2031616,0.5,2568510157094912.0,1.0420000743699251e+17,1.42819545585143e+18,1.430879535533523e+18,2.859074991384953e+18,2.96584350897904e+18,1653841116594176.0,1653768567390208.0,1653841116594176.0,0.0,5593501689436672.0,3952445616740864.0,1.553057383398686,63.0048475584982,1728.7482834341215,1793.3061883760186
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,67108864,67108864,67108864,2097152,2097152,0.5,2566818480783360.0,1.0419920179298304e+17,1.4202877096535e+18,1.422971789335593e+18,2.843259498989093e+18,2.9500255192628593e+18,1653768567390208.0,1653768567390208.0,1653768567390208.0,0.0,5562612055851008.0,3921628532359168.0,1.552102592464933,63.00712436288382,1719.2608174165543,1783.8200443719031
proj/ffn,llama_3_1_405b,32x512,512,131072,1000,69206016,69206016,69206016,2162688,2162688,0.5,2566801569218560.0,1.041992000569344e+17,1.41237996345557e+18,1.415064043137663e+18,2.827444006593233e+18,2.934210008219386e+18,1653847425220608.0,1653768567390208.0,1653847425220608.0,0.0,5531722422265344.0,3890660040943104.0,1.552018360385434,63.004119042622804,1709.615992065337,1774.1721294683452
