arch,archx,pnr,percent_error,archx_norm,syn_norm
8x3,0.046064645099999996,0.081481923,-43.46642371216497,0.5653357628783503,1.0
16x4,0.1228390536,0.22044296955,-44.27626616954181,1.5075620343422675,2.7054217847804107
32x5,0.307097634,0.557256724075,-44.89117479744069,3.768905085855669,6.839022737288614
64x6,0.7370343215999999,1.3577406170000001,-45.71611746958588,9.045372206053605,16.663090008320008
