arch,archx,pnr,percent_error,archx_norm,syn_norm
96x2,0.0007447649999999999,0.00071134,4.698878173587863,1.0469887817358787,1.0
152x2,0.00120314,0.00112181,7.249890801472611,1.6913712148902071,1.5770377034891894
343x2,0.002676115,0.00252238,6.094839001260728,3.7620758006016817,3.5459555205668174
