arch,archx,pnr,percent_error,archx_norm,syn_norm
4,0.0024714156250000003,0.00181277,36.33365650358294,1.3633365650358293,1.0
8,0.0072604675,0.00514558,41.10105177647612,4.005178538921099,2.8385178483756905
16,0.023834530000000003,0.0168437,41.5041232033342,13.14812689971701,9.291691720405787
32,0.08496648999999999,0.05467524,55.402134494517064,46.871081273410304,30.16115668286655
