arch,archx,pnr,percent_error,archx_norm,syn_norm
4,0.000220997319921875,8.99473e-05,145.69644661026507,2.4569644661026513,1.0
8,0.0007317318921874999,0.00027195877500000003,169.05985739474662,8.135117921132705,3.023534614157401
16,0.00262305636875,0.001280367375,104.86747944120336,29.162146820971834,14.234639338812837
32,0.009885126650000001,0.006132646550000001,61.188592386756746,109.89909257976616,68.18044065802977
