arch,archx,pnr,percent_error,archx_norm,syn_norm
4,0.010242939,0.0030666409999999997,234.01167596728797,3.34011675967288,1.0
8,0.020485878,0.0093452559,119.21152528311181,6.68023351934576,3.047391559690228
16,0.040971756,0.037655435575,8.807016502025943,13.36046703869152,12.279049153454872
32,0.081943512,0.19343029529999997,-57.636671198319775,26.72093407738304,63.0756242090287
