arch,archx,pnr,percent_error,archx_norm,syn_norm
8x3,0.44820023999999997,0.57966627,-22.67960666402067,0.7732039333597933,1.0
16x4,1.19520064,1.52456516,-21.603833580979913,2.0618771556261155,2.6300739561748174
32x5,2.9880016,3.80941356,-21.562687984971625,5.154692889065289,6.571735767892791
64x6,7.1712038399999996,9.17620493,-21.850003408762156,12.371262933756693,15.830151597401036
