arch,archx,pnr,percent_error,archx_norm,syn_norm
8x3,0.020620320000000004,0.02419802,-14.785093987028674,0.8521490601297133,1.0
16x4,0.05498752,0.06419245,-14.339583549155705,2.2723974936792346,2.652797625590854
32x5,0.1374688,0.16066133999999999,-14.435669464726228,5.680993734198087,6.639441574145322
64x6,0.32992512000000007,0.38627828399999997,-14.588747629416284,13.634384962075412,15.963218643508847
